,,P1,x,x,x,,,,,,,,,
,,P2,he hears the bikebell,distant,203799691,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,he hears the doorknocker,assoc,405608575,,,,,,,,,
,,S2,he hears the letterbox,assoc,322567475,,,,,,,,,
,,Un,he hears the stereo,un,49117645,,,,,,,,,
,,Un,he hears the bell,un,941501,,,,,,,,,
,,,,,,,,,,,,,,
,windscreen,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he touches the windscreen,target,267749243,,M2_Noun_transitivebeg_82,F2_Noun_transitivebeg_82,,,5,7,2,
,,P1,x,x,x,,,,,,,,,
,,P2,he touches the window,distant,94503190,,,,,,,,,
,,P3,X,X,x,,,,,,,,,
,,S1,he touches the wingmirror,coord,235000282,,,,,,,,,
,,S2,he touches the wiper,assoc,373015594,,,,,,,,,
,,Un,he touches the key,un,133833095,,,,,,,,,
,,Un,he touches the pump,,223069789,,,,,,,,,
,,,,,,,,,,,,,,
,pianist,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,she admires the pianist,target,280522151,,M2_Noun_transitivebeg_83,F2_Noun_transitivebeg_83,,,5,7,3,
,,P1,she admires the piano,distant,13892674,,,,,,,,,
,,P2,she admires the dentist,distant,113948344,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,she admires the conductor,assoc,36165929,,,,,,,,,
,,S2,she admires the guitarist,assoc,302609414,,,,,,,,,
,,Un,she admires the teeth,un,38230555,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,snowman,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the snowman wears a hat,target,162729056,,M2_Noun_transitivebeg_84,F2_Noun_transitivebeg_84,,,5,7,2,
,,P1,the showman wears a hat,mp,317369807,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the gnome wears a hat,assoc,123721669,,,,,,,,,
,,S2,the ski instructer wears a hat,assoc,251095078,,,,,,,,,
,,Un,the baby wears a hat,un,118708237,,,,,,,,,
,,Un,the old man wears a hat,un,134079974,,,,,,,,,
,,,,,,,,,,,,,,
,wand,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,she feels the wand,target,309552086,,M2_Noun_transitivebeg_85,F2_Noun_transitivebeg_85,,,5,7,1,
,,P1,she feels the pond,mp,57479839,,,,,,,,,
,,P2,she feels the wind,mp,372934519,,,,,,,,,
,,P3,she feels the sword,coord,374661688,,,,,,,,,
,,S1,she feels the wing,assoc,208463902,,,,,,,,,
,,S2,she feels the duck,un,9748172,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,horse,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The horse costs a lot,target,221148517,M1_Noun_transitivebeg_4,,F2_Noun_transitivebeg_4,,,7,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,The divorce costs a lot,mp,212929297,,,,,,,,,
,,P3,The course costs a lot,mp,105962420,,,,,,,,,
,,S1,The bull costs a lot,coord,156005849,,,,,,,,,
,,S2,The dog costs a lot,coord,38095165,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,The wedding costs a lot,un,62125843,,,,,,,,,
,,,,,,,,,,,,,,
B,knife,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the knife cuts an apple,target,45730429,M1_Noun_transitivebeg_10,,F2_Noun_transitivebeg_10,,,6,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the saw cuts an apple,coord,590037,,,,,,,,,
,,S2,the fork cuts an apple,coord,211169068,,,,,,,,,
,,Un,the axe cuts an apple,coord,11238991,,,,,,,,,
,,Un,the scissors cut the apple,un,182346779,,,,,,,,,
,,,,,,,,,,,,,,
B,bug,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the bug rests on the table,target,334356071,M1_Noun_transitivebeg_12,,F2_Noun_transitivebeg_12,,,6,7,1,
,,P1,the bun rests on the table,mp,242946103,,,,,,,,,
,,P2,the rug rests on the table,mp,87750751,,,,,,,,,
,,P3,the bag rests on the table,mp,253140481,,,,,,,,,
,,S1,the bird rests on the table,coord,244205458,,,,,,,,,
,,S2,the cat rests in the table,coord,289930448,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,cow,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The cow eats the grass,target,41145079,M1_Noun_transitivebeg_13,,F2_Noun_transitivebeg_13,,,6,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,The sow eats the grass,mp,182523626,,,,,,,,,
,,S1,The bull eats the grass,coord,35054917,,,,,,,,,
,,S2,The horse eats the grass,coord,183036218,,,,,,,,,
,,Un,The goat eats the grass,coord,283711718,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,toe,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the toe holds the pen,target,138747092,,M2_Noun_transitivebeg_23,F2_Noun_transitivebeg_23,,,6,7,1,
,,P1,the toad holds the pen,mp,214811380,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the hand holds the pen,coord,1034819,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the woman holds the pen,un,312957842,,,,,,,,,
,,Un,the lip holds the pen,un,132931220,,,,,,,,,
,,,,,,,,,,,,,,
,son,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
B,,Target,the son scares the dog,target,39741164,,M2_Noun_transitivebeg_26,F2_Noun_transitivebeg_26,,,8,6,1,
,,P1,x,x,x,,,,,,,,,
,,P2,the gun scares the dog,mp,227351131,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the girl scares the dog,coord,389893063,,,,,,,,,
,,S2,the car scares the dog,un,9545845848,,,,,,,,,
,,Un,the man scares the dog,coord,9871051,,,,,,,,,
,,Un,the thunder scares the dog,un,324240191,,,,,,,,,
,,,,,,,,,,,,,,
,dream,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
B,,Target,the dream scares the boy,target,266456888,,M2_Noun_transitivebeg_28,F2_Noun_transitivebeg_28,,,8,4,1,
,,P1,x,x,x,,,,,,,,,
,,P2,the beam scares the boy,mp,223672891,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the film scares the boy,coord,243996961,,,,,,,,,
,,S2,the dog scares the boy,un,119652232,,,,,,,,,
,,Un,the bear scares the boy,un,322963184,,,,,,,,,
,,Un,the spider scares the boy,un,146893466,,,,,,,,,
,,,,,,,,,,,,,,
B,hares,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the hares enjoy the grass,target,90688438,,M2_Noun_transitivebeg_33,F2_Noun_transitivebeg_33,,,4,7,1,
,,P1,the bears enjoy the grass,mp,329292812,,,,,,,,,
,,P2,the horses enjoy the grass,distant,183036218,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the sheep enjoy the grass,coord,54959410,,,,,,,,,
,,S2,the guineapigs enjoy the grass,coord,110820515,,,,,,,,,
,,Un,the squirrels enjoy the grass,coord,205645324,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,herd,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the herd watch the man,target,375813928,,M2_Noun_transitivebeg_34,F2_Noun_transitivebeg_34,,,6,6,1,
,,P1,the hen watches the man,distant,259368257,,,,,,,,,
,,P2,the bird watches the man,mp,202840786,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the cow watches the man,coord,568459585,,,,,,,,,
,,S2,the flock watches the man,assoc,289775906,,,,,,,,,
,,Un,the group watch the man,assoc,253352143,,,,,,,,,
,,Un,the sheep watches the man,coord,157673411,,,,,,,,,
,,,,,,,,,,,,,,
B,rain,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the rain ruins the crop,target,225465421,,M2_Noun_transitivebeg_39,F2_Noun_transitivebeg_39,,,8,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the sun ruins the crop,assoc,298877708,,,,,,,,,
,,S2,the snow ruins the crop,assoc,21771130,,,,,,,,,
,,Un,the birds ruin the crop,un,80321242,,,,,,,,,
,,Un,the fire ruins the crop,un,890663,,,,,,,,,
,,,,,,,,,,,,,,
B,eye,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the eye sees everything,target,25168917,,M2_Noun_transitivebeg_42,F2_Noun_transitivebeg_42,,,8,7,1,
,,P1,the spy sees everything,mp,64223413,,,,,,,,,
,,P2,the fly sees everything,mp,781520,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the nose sees everything,coord,30725120,,,,,,,,,
,,S2,the monocule sees everything,coord,226670272,,,,,,,,,
,,Un,the glasses see everything,un,40557715,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,dog,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the dog wears clothes,target,150293981,,M2_Noun_transitivebeg_44,F2_Noun_transitivebeg_44,,,8,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,the frog wears clothes,mp,199595729,,,,,,,,,
,,P3,the doll wears clothes,close,230292730,,,,,,,,,
,,S1,the cat wears clothes,assoc,126236735,,,,,,,,,
,,S2,the teddy wears clothes,un,162435824,,,,,,,,,
,,Un,the child wears clothes,un,152951474,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,town,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the town attracts tourists,target,137684378,,M2_Noun_transitivebeg_53,F2_Noun_transitivebeg_53,,,8,7,1,
,,P1,the crown attracts tourists,mp,244184599,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the gown attarcts tourists,mp,183466160,,,,,,,,,
,,S1,the shop attracts tourists,assoc,109239071,,,,,,,,,
,,S2,the restaurant attracts tourists,assoc,277149395,,,,,,,,,
,,Un,the boat attracts tourist,un,114140266,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
B,mother,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,Her mother holds the bag,target,342728600,,M2_Noun_transitivebeg_59,F2_Noun_transitivebeg_59,,,8,7,2,
,,P1,Her brother holds the bag,close,192227978,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,Her father holds the bag,assoc,376794898,,,,,,,,,
,,S2,Her baby holds the bag,assoc,113788681,,,,,,,,,
,,Un,her grandfather holds the bag,un,54626915,,,,,,,,,
,,Un,her daugther holds the bag,un,30672154,,,,,,,,,
,,,,,,,,,,,,,,
B,school,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The school bores the child,target,36993078,,M2_Noun_transitivebeg_64,F2_Noun_transitivebeg_64,,,8,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,the pool bores the child,mp,88613524,,,,,,,,,
,,P3,the tool bores the child,mp,178267661,,,,,,,,,
,,S1,the hospital bores the child,coord,220907341,,,,,,,,,
,,S2,the library bores the child,coord,276920531,,,,,,,,,
,,Un,the shop bores the child,un,250518562,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
